trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 1.4829362506302315}",25,0,-241.87105129736165,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 4}",0
186,False,"{'a': 0.6, 'e': 1.4827518126592767}",25,0,-122.63746564673794,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
187,False,"{'a': 0.6, 'e': 1.4825663919365915}",20,0,-110.95057457742317,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
188,False,"{'a': 0.6, 'e': 1.482379988647596}",20,0,-154.94731310340643,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
189,False,"{'a': 0.6, 'e': 1.4821926029786936}",20,9,-88.54955458514169,"{0: 4, 1: 3, 2: 2, 3: 1, 4: 1}",1
190,False,"{'a': 0.6, 'e': 1.4820042351172704}",35,0,-93.54673379317114,"{0: 24, 1: 5, 2: 4, 3: 1, 4: 1}",0
191,False,"{'a': 0.6, 'e': 1.4818148852516937}",20,0,-159.0048718388092,"{0: 9, 1: 5, 2: 3, 3: 0, 4: 3}",0
192,False,"{'a': 0.6, 'e': 1.4816245535713135}",20,0,-67.60293728214604,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
193,False,"{'a': 0.6, 'e': 1.4814332402664618}",20,0,-102.88402818595748,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
194,False,"{'a': 0.6, 'e': 1.4812409455284512}",25,0,-233.6564869728547,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
195,False,"{'a': 0.6, 'e': 1.4810476695495773}",20,0,-32.613657196370326,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
196,False,"{'a': 0.6, 'e': 1.4808534125231154}",25,0,-251.7296945225608,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 5}",0
197,False,"{'a': 0.6, 'e': 1.4806581746433225}",20,0,-30.017215664067308,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.6, 'e': 1.480461956105437}",25,0,-85.23997625689692,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
199,False,"{'a': 0.6, 'e': 1.480264757105677}",25,12,-28.21822177759385,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
200,False,"{'a': 0.6, 'e': 1.4800665778412416}",20,12,-19.765385229821256,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
201,False,"{'a': 0.6, 'e': 1.47986741851031}",20,0,-47.78329494007875,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
202,False,"{'a': 0.6, 'e': 1.4796672793120416}",25,0,-254.7214193637556,"{0: 11, 1: 2, 2: 6, 3: 2, 4: 4}",0
203,False,"{'a': 0.6, 'e': 1.4794661604465755}",20,0,-78.19151741417511,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
204,False,"{'a': 0.6, 'e': 1.4792640621150306}",20,8,-27.740251685271712,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
205,False,"{'a': 0.6, 'e': 1.479060984519505}",35,0,-104.5136965386835,"{0: 23, 1: 6, 2: 4, 3: 1, 4: 1}",0
206,False,"{'a': 0.6, 'e': 1.4788569278630765}",25,0,-104.41587651506923,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
207,False,"{'a': 0.6, 'e': 1.478651892349802}",30,0,-186.07076861521986,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
208,False,"{'a': 0.6, 'e': 1.4784458781847165}",25,0,-109.06797485528173,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
209,False,"{'a': 0.6, 'e': 1.4782388855738344}",30,0,-190.92791876489085,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
210,False,"{'a': 0.6, 'e': 1.4780309147241484}",20,0,-39.8748888518668,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
211,False,"{'a': 0.6, 'e': 1.477821965843629}",35,0,-125.34017549083764,"{0: 22, 1: 4, 2: 7, 3: 1, 4: 1}",0
212,False,"{'a': 0.6, 'e': 1.477612039141225}",20,2,-98.53092650762495,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 1}",1
213,False,"{'a': 0.6, 'e': 1.4774011348268636}",20,0,-94.30443244700636,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
214,False,"{'a': 0.6, 'e': 1.4771892531114488}",25,0,-154.2869527193339,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
215,False,"{'a': 0.6, 'e': 1.4769763942068623}",20,0,-111.67168578606139,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
216,False,"{'a': 0.6, 'e': 1.4767625583259631}",20,0,-37.442427359313015,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
217,False,"{'a': 0.6, 'e': 1.4765477456825868}",20,0,-106.68769343502957,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
218,False,"{'a': 0.6, 'e': 1.4763319564915465}",25,0,-39.75459725518306,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
219,False,"{'a': 0.6, 'e': 1.4761151909686308}",20,0,-107.5289537038785,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
220,False,"{'a': 0.6, 'e': 1.4758974493306054}",20,0,-38.53619273673191,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
221,False,"{'a': 0.6, 'e': 1.4756787317952123}",20,0,-60.60718193618816,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
222,False,"{'a': 0.6, 'e': 1.4754590385811683}",20,0,-135.31153074329927,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
223,False,"{'a': 0.6, 'e': 1.4752383699081673}",25,0,-172.13118567452088,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
224,False,"{'a': 0.6, 'e': 1.4750167259968778}",25,0,-64.35608412705395,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
225,False,"{'a': 0.6, 'e': 1.4747941070689432}",30,0,-133.1280196183833,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",1
226,False,"{'a': 0.6, 'e': 1.474570513346983}",30,0,-101.74679305541983,"{0: 22, 1: 0, 2: 5, 3: 2, 4: 1}",0
227,False,"{'a': 0.6, 'e': 1.4743459450545906}",20,0,-86.2672205171524,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.6, 'e': 1.4741204024163344}",35,0,-119.59532374412048,"{0: 23, 1: 2, 2: 8, 3: 1, 4: 1}",0
229,False,"{'a': 0.6, 'e': 1.4738938856577568}",25,0,-143.73832541515924,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
230,False,"{'a': 0.6, 'e': 1.4736663950053748}",30,0,-228.80419335499803,"{0: 16, 1: 2, 2: 8, 3: 0, 4: 4}",0
231,False,"{'a': 0.6, 'e': 1.473437930686679}",20,0,-137.51860273885237,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
232,False,"{'a': 0.6, 'e': 1.4732084929301337}",20,9,-30.992692117904546,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.6, 'e': 1.4729780819651763}",30,0,-104.85254703313296,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
234,False,"{'a': 0.6, 'e': 1.4727466980222181}",25,0,-98.07448307574202,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
235,False,"{'a': 0.6, 'e': 1.472514341332643}",25,0,-153.2780733469404,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
236,False,"{'a': 0.6, 'e': 1.4722810121288075}",30,0,-181.78955615816284,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
237,False,"{'a': 0.6, 'e': 1.4720467106440411}",20,0,-272.3477957402485,"{0: 8, 1: 3, 2: 2, 3: 2, 4: 5}",0
238,False,"{'a': 0.6, 'e': 1.471811437112645}",25,0,-43.49984224954212,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
239,False,"{'a': 0.6, 'e': 1.4715751917698927}",25,0,-126.72857367647434,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
240,False,"{'a': 0.6, 'e': 1.4713379748520294}",35,0,-230.0855033829229,"{0: 19, 1: 2, 2: 8, 3: 4, 4: 2}",0
241,False,"{'a': 0.6, 'e': 1.4710997865962727}",30,0,-96.92771647289952,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
242,False,"{'a': 0.6, 'e': 1.47086062724081}",30,16,-89.80897409497554,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 1}",1
243,False,"{'a': 0.6, 'e': 1.4706204970248011}",25,0,-131.15514503902025,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
244,False,"{'a': 0.6, 'e': 1.4703793961883758}",30,13,-17.886589356698902,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 1.4701373249726353}",20,0,-160.30252394213005,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
246,False,"{'a': 0.6, 'e': 1.469894283619651}",35,0,-162.9756615689661,"{0: 23, 1: 1, 2: 7, 3: 2, 4: 2}",0
247,False,"{'a': 0.6, 'e': 1.4696502723724634}",30,0,-134.17861837233858,"{0: 16, 1: 7, 2: 4, 3: 2, 4: 1}",0
248,False,"{'a': 0.6, 'e': 1.4694052914750846}",20,0,-77.15369759878531,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
249,False,"{'a': 0.6, 'e': 1.4691593411724948}",20,0,-65.18778633640035,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
250,False,"{'a': 0.6, 'e': 1.4689124217106446}",25,0,-74.0530085522225,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
251,False,"{'a': 0.6, 'e': 1.4686645333364536}",35,0,-218.49611899855634,"{0: 22, 1: 1, 2: 8, 3: 0, 4: 4}",0
252,False,"{'a': 0.6, 'e': 1.46841567629781}",30,0,-202.4691073151686,"{0: 18, 1: 0, 2: 8, 3: 1, 4: 3}",0
253,False,"{'a': 0.6, 'e': 1.4681658508435709}",30,0,-126.35743321111899,"{0: 15, 1: 6, 2: 7, 3: 2, 4: 0}",0
254,False,"{'a': 0.6, 'e': 1.4679150572235615}",25,0,-190.53405764884656,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
255,False,"{'a': 0.6, 'e': 1.4676632956885756}",25,0,-112.68837688129953,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
256,False,"{'a': 0.6, 'e': 1.4674105664903747}",35,0,-314.6439397753983,"{0: 15, 1: 4, 2: 11, 3: 0, 4: 5}",0
257,False,"{'a': 0.6, 'e': 1.4671568698816877}",20,0,-107.88795551979537,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
258,False,"{'a': 0.6, 'e': 1.4669022061162116}",20,0,-100.29542478942368,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
259,False,"{'a': 0.6, 'e': 1.4666465754486098}",20,0,-72.95494229004333,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.6, 'e': 1.4663899781345133}",25,0,-44.65383181864982,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
261,False,"{'a': 0.6, 'e': 1.466132414430519}",25,0,-137.91805203609573,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
262,False,"{'a': 0.6, 'e': 1.465873884594191}",20,0,-158.59668334351596,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
263,False,"{'a': 0.6, 'e': 1.4656143888840587}",25,0,-152.67293742387278,"{0: 16, 1: 3, 2: 1, 3: 3, 4: 2}",0
264,False,"{'a': 0.6, 'e': 1.465353927559618}",20,0,-44.123736401637274,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
265,False,"{'a': 0.6, 'e': 1.4650925008813303}",20,0,-142.87699685077513,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
266,False,"{'a': 0.6, 'e': 1.464830109110622}",30,0,-194.1314053861124,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
267,False,"{'a': 0.6, 'e': 1.464566752509885}",25,0,-301.24532692696727,"{0: 8, 1: 5, 2: 5, 3: 2, 4: 5}",0
268,False,"{'a': 0.6, 'e': 1.464302431342476}",20,0,-84.45415858949382,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
269,False,"{'a': 0.6, 'e': 1.464037145872716}",25,0,-107.94437747927441,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
270,False,"{'a': 0.6, 'e': 1.4637708963658906}",25,0,-148.5159122886497,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
271,False,"{'a': 0.6, 'e': 1.4635036830882489}",20,0,-150.63744699614617,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
272,False,"{'a': 0.6, 'e': 1.4632355063070044}",20,0,-126.20147382443012,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
273,False,"{'a': 0.6, 'e': 1.462966366290334}",35,0,-140.12872305835708,"{0: 20, 1: 6, 2: 7, 3: 1, 4: 1}",0
274,False,"{'a': 0.6, 'e': 1.4626962633073775}",20,0,-75.03937345582966,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
275,False,"{'a': 0.6, 'e': 1.4624251976282379}",20,0,-92.22389575798043,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
276,False,"{'a': 0.6, 'e': 1.462153169523981}",20,0,-121.03749496530854,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
277,False,"{'a': 0.6, 'e': 1.4618801792666347}",30,0,-139.4162989158292,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
278,False,"{'a': 0.6, 'e': 1.461606227129189}",30,0,-76.99397470271514,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
279,False,"{'a': 0.6, 'e': 1.4613313133855965}",25,0,-280.6309828003123,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 5}",0
280,False,"{'a': 0.6, 'e': 1.4610554383107708}",30,0,-165.67808375157557,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
281,False,"{'a': 0.6, 'e': 1.460778602180587}",20,0,-116.77468112676125,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
282,False,"{'a': 0.6, 'e': 1.4605008052718809}",20,0,-53.63140116862684,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
283,False,"{'a': 0.6, 'e': 1.4602220478624495}",25,0,-175.7541916141386,"{0: 10, 1: 4, 2: 9, 3: 0, 4: 2}",0
284,False,"{'a': 0.6, 'e': 1.4599423302310504}",20,0,-197.99176460495727,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 5}",0
285,False,"{'a': 0.6, 'e': 1.459661652657401}",20,0,-118.90987904314565,"{0: 10, 1: 6, 2: 0, 3: 3, 4: 1}",0
286,False,"{'a': 0.6, 'e': 1.459380015422179}",20,0,-39.22103423608315,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
287,False,"{'a': 0.6, 'e': 1.4590974188070214}",20,0,-133.09113419121195,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
288,False,"{'a': 0.6, 'e': 1.458813863094525}",20,0,-111.71627081685078,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
289,False,"{'a': 0.6, 'e': 1.4585293485682453}",25,0,-67.32848190246135,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
290,False,"{'a': 0.6, 'e': 1.4582438755126972}",30,0,-66.74559485498908,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
291,False,"{'a': 0.6, 'e': 1.4579574442133532}",20,0,-137.26369538054666,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
292,False,"{'a': 0.6, 'e': 1.4576700549566448}",20,0,-35.829495205840026,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
293,False,"{'a': 0.6, 'e': 1.4573817080299614}",25,0,-188.12593131396216,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
294,False,"{'a': 0.6, 'e': 1.4570924037216497}",20,13,-12.533141513165575,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 1.4568021423210138}",25,0,-71.68935925083643,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
296,False,"{'a': 0.6, 'e': 1.4565109241183156}",20,0,-102.93490675788692,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
297,False,"{'a': 0.6, 'e': 1.456218749404773}",20,12,0.4857289931740594,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 1.4559256184725604}",25,0,-60.44127510510584,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
299,False,"{'a': 0.6, 'e': 1.4556315316148094}",25,0,-15.214043092710135,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
300,False,"{'a': 0.6, 'e': 1.455336489125606}",20,0,-155.53091743154016,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
301,False,"{'a': 0.6, 'e': 1.4550404912999932}",20,0,-130.4707862128856,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",0
302,False,"{'a': 0.6, 'e': 1.4547435384339689}",20,0,-132.39996959519584,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
303,False,"{'a': 0.6, 'e': 1.4544456308244855}",25,18,3.4584854007916377,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 1.454146768769451}",25,0,-88.3844540915265,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
305,False,"{'a': 0.6, 'e': 1.4538469525677271}",25,2,-152.54668238034043,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 2}",1
306,False,"{'a': 0.6, 'e': 1.4535461825191303}",20,0,-96.90403349321647,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
307,False,"{'a': 0.6, 'e': 1.4532444589244302}",20,0,-86.57099794302344,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
308,False,"{'a': 0.6, 'e': 1.4529417820853507}",20,0,-117.83950457632027,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
309,False,"{'a': 0.6, 'e': 1.4526381523045684}",20,0,-52.979272026090406,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
310,False,"{'a': 0.6, 'e': 1.4523335698857134}",25,0,-215.32191610495786,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
311,False,"{'a': 0.6, 'e': 1.4520280351333676}",25,0,-77.25944194770695,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.6, 'e': 1.4517215483530665}",25,0,-203.11515367897084,"{0: 8, 1: 6, 2: 7, 3: 2, 4: 2}",0
313,False,"{'a': 0.6, 'e': 1.4514141098512958}",25,0,-125.25550811367852,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
314,False,"{'a': 0.6, 'e': 1.4511057199354949}",30,0,-165.67758051572773,"{0: 18, 1: 5, 2: 4, 3: 0, 4: 3}",0
315,False,"{'a': 0.6, 'e': 1.4507963789140532}",35,0,-242.38897189529962,"{0: 19, 1: 3, 2: 9, 3: 0, 4: 4}",0
316,False,"{'a': 0.6, 'e': 1.4504860870963119}",20,0,-99.96136126660826,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
317,False,"{'a': 0.6, 'e': 1.4501748447925626}",20,0,-80.58556440605848,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
318,False,"{'a': 0.6, 'e': 1.4498626523140477}",30,0,-173.43048890277777,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
319,False,"{'a': 0.6, 'e': 1.4495495099729596}",25,0,-108.76624758452098,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
320,False,"{'a': 0.6, 'e': 1.449235418082441}",20,0,-99.06035908045651,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
321,False,"{'a': 0.6, 'e': 1.448920376956583}",25,0,-139.18298101420353,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
322,False,"{'a': 0.6, 'e': 1.4486043869104273}",25,0,-68.80997948597737,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
323,False,"{'a': 0.6, 'e': 1.4482874482599637}",20,0,-62.09322459545448,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
324,False,"{'a': 0.6, 'e': 1.4479695613221308}",20,16,6.83664987988025,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 1.4476507264148157}",30,0,-192.69967809752706,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
326,False,"{'a': 0.6, 'e': 1.4473309438568531}",25,7,7.406243049854142,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 1.4470102139680256}",25,0,-108.1332006976315,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
328,False,"{'a': 0.6, 'e': 1.446688537069063}",20,0,-105.90360273893803,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
329,False,"{'a': 0.6, 'e': 1.4463659134816425}",20,0,-145.76108758982696,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
330,False,"{'a': 0.6, 'e': 1.446042343528387}",20,0,-88.0055283118569,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
331,False,"{'a': 0.6, 'e': 1.4457178275328668}",25,0,-131.663249358176,"{0: 12, 1: 2, 2: 9, 3: 2, 4: 0}",0
332,False,"{'a': 0.6, 'e': 1.4453923658195982}",35,0,-167.69906638730112,"{0: 22, 1: 6, 2: 4, 3: 0, 4: 3}",0
333,False,"{'a': 0.6, 'e': 1.4450659587140424}",25,0,-108.01379893459732,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
334,False,"{'a': 0.6, 'e': 1.4447386065426064}",30,14,-103.15953271568179,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
335,False,"{'a': 0.6, 'e': 1.444410309632643}",20,4,-106.7669812567542,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 2}",1
336,False,"{'a': 0.6, 'e': 1.4440810683124485}",20,0,-40.47687325874728,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
337,False,"{'a': 0.6, 'e': 1.4437508829112642}",30,0,-106.63675651368388,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
338,False,"{'a': 0.6, 'e': 1.443419753759276}",30,0,-127.01242485433946,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
339,False,"{'a': 0.6, 'e': 1.4430876811876123}",25,0,-181.91474993142313,"{0: 10, 1: 2, 2: 10, 3: 2, 4: 1}",0
340,False,"{'a': 0.6, 'e': 1.442754665528346}",35,0,-278.9092033600823,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 5}",0
341,False,"{'a': 0.6, 'e': 1.442420707114493}",25,0,-122.8314984639014,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
342,False,"{'a': 0.6, 'e': 1.4420858062800113}",25,0,-73.88194547104634,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
343,False,"{'a': 0.6, 'e': 1.4417499633598019}",20,0,-89.62329204531436,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
344,False,"{'a': 0.6, 'e': 1.4414131786897075}",20,0,-49.65165367485256,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
345,False,"{'a': 0.6, 'e': 1.441075452606513}",20,0,-59.97679559695469,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
346,False,"{'a': 0.6, 'e': 1.4407367854479443}",20,0,-133.25358369125195,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
347,False,"{'a': 0.6, 'e': 1.4403971775526685}",25,0,-155.57639324129406,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
348,False,"{'a': 0.6, 'e': 1.4400566292602934}",25,0,-116.44143029204449,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
349,False,"{'a': 0.6, 'e': 1.4397151409113675}",20,0,-129.46850754917207,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
350,False,"{'a': 0.6, 'e': 1.439372712847379}",20,0,-107.74164662482852,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
351,False,"{'a': 0.6, 'e': 1.4390293454107557}",20,0,-108.03547181065694,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
352,False,"{'a': 0.6, 'e': 1.4386850389448655}",30,0,-158.11199375307945,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
353,False,"{'a': 0.6, 'e': 1.4383397937940146}",20,0,-119.91610370921016,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
354,False,"{'a': 0.6, 'e': 1.4379936103034479}",20,0,-64.1423521256774,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
355,False,"{'a': 0.6, 'e': 1.4376464888193494}",30,0,-233.0132869172358,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 4}",0
356,False,"{'a': 0.6, 'e': 1.4372984296888398}",20,0,-114.18392042718892,"{0: 8, 1: 7, 2: 3, 3: 1, 4: 1}",0
357,False,"{'a': 0.6, 'e': 1.4369494332599788}",30,0,-85.45757962330735,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
358,False,"{'a': 0.6, 'e': 1.4365994998817628}",20,0,-157.64405930703276,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
359,False,"{'a': 0.6, 'e': 1.4362486299041248}",25,0,-104.27945995938315,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
360,False,"{'a': 0.6, 'e': 1.4358968236779348}",25,0,-80.15660702774646,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
361,False,"{'a': 0.6, 'e': 1.4355440815549994}",30,0,-71.0062015610548,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
362,False,"{'a': 0.6, 'e': 1.4351904038880603}",20,0,-107.67402402237826,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
363,False,"{'a': 0.6, 'e': 1.4348357910307952}",25,1,-117.40774988833232,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 1}",1
364,False,"{'a': 0.6, 'e': 1.4344802433378168}",25,0,-145.06868943365185,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
365,False,"{'a': 0.6, 'e': 1.434123761164673}",20,0,-74.61465572678158,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
366,False,"{'a': 0.6, 'e': 1.4337663448678462}",25,0,-148.8060627401764,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
367,False,"{'a': 0.6, 'e': 1.433407994804752}",20,0,-62.48787394241011,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
368,False,"{'a': 0.6, 'e': 1.433048711333741}",25,0,-188.72642315396678,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
